lemma,language_code,status
possibility,en,PENDING
possible,en,PENDING
possibly,en,PENDING
post office,en,PENDING
post,en,PENDING
post-war,en,PENDING
poster,en,PENDING
postpone,en,PENDING
pot,en,PENDING
potato,en,PENDING
potential for sth,en,PENDING
potential,en,PENDING
potentially,en,PENDING
pound,en,PENDING
pour,en,PENDING
poverty,en,PENDING
power,en,PENDING
powerful,en,PENDING
practical,en,PENDING
practically,en,PENDING
practice,en,PENDING
practise,en,PENDING
practitioner,en,PENDING
praise,en,PENDING
pray,en,PENDING
prayer,en,PENDING
preach,en,PENDING
precede,en,PENDING
precedent,en,PENDING
precious,en,PENDING
precise,en,PENDING
precisely,en,PENDING
precision,en,PENDING
predator,en,PENDING
predecessor,en,PENDING
predict,en,PENDING
predictable,en,PENDING
prediction,en,PENDING
predominantly,en,PENDING
prefer,en,PENDING
preference,en,PENDING
pregnancy,en,PENDING
pregnant,en,PENDING
prejudice,en,PENDING
preliminary,en,PENDING
premier,en,PENDING
premise,en,PENDING
premium,en,PENDING
preparatio,en,PENDING
preparation,en,PENDING
prepare,en,PENDING
prepared to do sth,en,PENDING
prepared,en,PENDING
prescribe,en,PENDING
prescription,en,PENDING
presence,en,PENDING
present,en,PENDING
presentatio,en,PENDING
presentation,en,PENDING
presently,en,PENDING
preservation,en,PENDING
preserve,en,PENDING
preside,en,PENDING
presidency,en,PENDING
president,en,PENDING
presidential,en,PENDING
press,en,PENDING
pressure,en,PENDING
prestigious,en,PENDING
presumably,en,PENDING
presume,en,PENDING
pretend,en,PENDING
pretty good,en,PENDING
pretty much,en,PENDING
pretty,en,PENDING
prevail,en,PENDING
prevalence,en,PENDING
prevent,en,PENDING
prevention,en,PENDING
previous,en,PENDING
previously,en,PENDING
prey,en,PENDING
price,en,PENDING
prices are going down.,en,PENDING
prices are going up.,en,PENDING
prices ranging from €25 to €60,en,PENDING
pride,en,PENDING
priest,en,PENDING
primarily,en,PENDING
primary school,en,PENDING
primary,en,PENDING
prime minister,en,PENDING
prince,en,PENDING
princess,en,PENDING
principal,en,PENDING
principle,en,PENDING
print,en,PENDING
printer,en,PENDING
prior to,en,PENDING
prior,en,PENDING
priority,en,PENDING
priso,en,PENDING
prison,en,PENDING
prisoner,en,PENDING
private,en,PENDING
privatization,en,PENDING
privilege,en,PENDING
prize,en,PENDING
probability,en,PENDING
probable,en,PENDING
probably,en,PENDING
probe,en,PENDING
problem,en,PENDING
problematic,en,PENDING
procedural,en,PENDING
procedure,en,PENDING
proceed,en,PENDING
proceeding,en,PENDING
proceeds,en,PENDING
process,en,PENDING
processing,en,PENDING
processor,en,PENDING
proclaim,en,PENDING
produce,en,PENDING
producer,en,PENDING
product,en,PENDING
productio,en,PENDING
production,en,PENDING
productive,en,PENDING
productivity,en,PENDING
professio,en,PENDING
profession,en,PENDING
professional,en,PENDING
professor,en,PENDING
profile,en,PENDING
profit,en,PENDING
profitable,en,PENDING
profound,en,PENDING
program,en,PENDING
programme,en,PENDING
programming,en,PENDING
progress,en,PENDING
progression,en,PENDING
progressive,en,PENDING
prohibit,en,PENDING
project,en,PENDING
projection,en,PENDING
prominent,en,PENDING
promise,en,PENDING
promising,en,PENDING
promote,en,PENDING
promotio,en,PENDING
promotion,en,PENDING
prompt,en,PENDING
pronounced,en,PENDING
proof,en,PENDING
propaganda,en,PENDING
proper,en,PENDING
properly,en,PENDING
property,en,PENDING
proportio,en,PENDING
proportion,en,PENDING
proportional,en,PENDING
proposal,en,PENDING
propose,en,PENDING
proposed,en,PENDING
proposition,en,PENDING
prosecute,en,PENDING
prosecutio,en,PENDING
prosecution,en,PENDING
prosecutor,en,PENDING
prospect,en,PENDING
prospective,en,PENDING
prosperity,en,PENDING
protect,en,PENDING
protectio,en,PENDING
protection,en,PENDING
protective,en,PENDING
protein,en,PENDING
protest,en,PENDING
protester,en,PENDING
protocol,en,PENDING
proud,en,PENDING
prove to be sth,en,PENDING
prove,en,PENDING
provide,en,PENDING
provided,en,PENDING
providing,en,PENDING
province,en,PENDING
provincial,en,PENDING
provisio,en,PENDING
provision,en,PENDING
provoke,en,PENDING
psychiatric,en,PENDING
psychological,en,PENDING
psychology,en,PENDING
pub,en,PENDING
public transport,en,PENDING
public,en,PENDING
publicatio,en,PENDING
publication,en,PENDING
publicity,en,PENDING
publish,en,PENDING
publisher,en,PENDING
publishing,en,PENDING
pudding,en,PENDING
pull,en,PENDING
pulse,en,PENDING
pump,en,PENDING
punch,en,PENDING
punishment,en,PENDING
punk,en,PENDING
pupil,en,PENDING
purchase,en,PENDING
pure,en,PENDING
purely,en,PENDING
purple,en,PENDING
purpose,en,PENDING
purse,en,PENDING
pursue,en,PENDING
pursuit,en,PENDING
push,en,PENDING
put it,en,PENDING
put sth forward,en,PENDING
put sth on,en,PENDING
put sth together,en,PENDING
put sth up,en,PENDING
put,en,PENDING
puzzle,en,PENDING
qualificatio,en,PENDING
qualification,en,PENDING
qualify,en,PENDING
qualitative,en,PENDING
quality of life,en,PENDING
quality,en,PENDING
quantify,en,PENDING
quantitative,en,PENDING
quantity,en,PENDING
quarter,en,PENDING
quee,en,PENDING
queen,en,PENDING
query,en,PENDING
quest,en,PENDING
questio,en,PENDING
question,en,PENDING
questionnaire,en,PENDING
queue,en,PENDING
quick,en,PENDING
quickly,en,PENDING
quid,en,PENDING
quiet,en,PENDING
quietly,en,PENDING
quit,en,PENDING
quite a good player,en,PENDING
quite a long time,en,PENDING
quite a lot of sth,en,PENDING
quite a lot of,en,PENDING
quite a lot,en,PENDING
quite a...,en,PENDING
quite a…,en,PENDING
quite,en,PENDING
quota,en,PENDING
quote,en,PENDING
race,en,PENDING
racial,en,PENDING
racing,en,PENDING
racism,en,PENDING
racist,en,PENDING
radar,en,PENDING
radiation,en,PENDING
radical,en,PENDING
radio,en,PENDING
rage,en,PENDING
rai,en,PENDING
raid,en,PENDING
rail,en,PENDING
railway,en,PENDING
rain,en,PENDING
raise money for sth,en,PENDING
raise money,en,PENDING
raise,en,PENDING
rally,en,PENDING
random,en,PENDING
randomize,en,PENDING
randomly,en,PENDING
range,en,PENDING
ranging from,en,PENDING
rank,en,PENDING
ranking,en,PENDING
rape,en,PENDING
rapid,en,PENDING
rapidly,en,PENDING
rare,en,PENDING
rarely,en,PENDING
rat,en,PENDING
rate,en,PENDING
rather tha,en,PENDING
rather than,en,PENDING
rather,en,PENDING
rating,en,PENDING
ratio,en,PENDING
rational,en,PENDING
rationale,en,PENDING
rationality,en,PENDING
raw,en,PENDING
ray,en,PENDING
reach,en,PENDING
react,en,PENDING
reactio,en,PENDING
reaction to sth,en,PENDING
reaction,en,PENDING
read,en,PENDING
reader,en,PENDING
readily,en,PENDING
reading under the directorship of hilary nesi and paul thompson. corpus development of base was assisted by,en,PENDING
reading,en,PENDING
ready,en,PENDING
real,en,PENDING
realistic,en,PENDING
reality,en,PENDING
realization,en,PENDING
realize,en,PENDING
really enjoy,en,PENDING
really good,en,PENDING
really like,en,PENDING
really,en,PENDING
realm,en,PENDING
rear,en,PENDING
reaso,en,PENDING
reason,en,PENDING
reasonable,en,PENDING
reasonably,en,PENDING
reasoning,en,PENDING
reasons for,en,PENDING
reasons why,en,PENDING
reassure,en,PENDING
rebel,en,PENDING
rebellion,en,PENDING
rebuild,en,PENDING
recall,en,PENDING
receipt,en,PENDING
receive,en,PENDING
receiver,en,PENDING
recent,en,PENDING
recently,en,PENDING
receptio,en,PENDING
reception,en,PENDING
recession,en,PENDING
recipe,en,PENDING
recipient,en,PENDING
recko,en,PENDING
reckon,en,PENDING
recognitio,en,PENDING
recognition,en,PENDING
recognize,en,PENDING
recommend,en,PENDING
recommendation,en,PENDING
reconstruct,en,PENDING
reconstruction,en,PENDING
record,en,PENDING
recording,en,PENDING
recount,en,PENDING
recover,en,PENDING
recovery,en,PENDING
recruit,en,PENDING
recruitment,en,PENDING
red,en,PENDING
reduce,en,PENDING
reductio,en,PENDING
reduction in the number of,en,PENDING
reduction,en,PENDING
refer to sb as sth,en,PENDING
refer to sb,en,PENDING
refer to sth as sth,en,PENDING
refer to sth,en,PENDING
refer to,en,PENDING
refer,en,PENDING
referee,en,PENDING
reference,en,PENDING
referendum,en,PENDING
referred to as,en,PENDING
refers to,en,PENDING
reflect,en,PENDING
reflectio,en,PENDING
reflection,en,PENDING
reform,en,PENDING
refrigerator,en,PENDING
refuge,en,PENDING
refugee,en,PENDING
refusal,en,PENDING
refuse,en,PENDING
regain,en,PENDING
regard,en,PENDING
regarded as sth,en,PENDING
regarded as,en,PENDING
regardless of,en,PENDING
regardless,en,PENDING
regime,en,PENDING
regio,en,PENDING
region,en,PENDING
regional,en,PENDING
register,en,PENDING
registratio,en,PENDING
registration,en,PENDING
regret,en,PENDING
regular,en,PENDING
regularly,en,PENDING
regulate,en,PENDING
regulatio,en,PENDING
regulation,en,PENDING
regulator,en,PENDING
regulatory,en,PENDING
rehabilitation,en,PENDING
reign,en,PENDING
reinforce,en,PENDING
reject,en,PENDING
rejection,en,PENDING
relate to sb,en,PENDING
relate to sth,en,PENDING
relate,en,PENDING
related to sb,en,PENDING
related to sth,en,PENDING
related to,en,PENDING
related,en,PENDING
relating to sb,en,PENDING
relating to sth,en,PENDING
relating to,en,PENDING
relatio,en,PENDING
relation,en,PENDING
relationship,en,PENDING
relative to,en,PENDING
relative,en,PENDING
relatively,en,PENDING
relax,en,PENDING
release,en,PENDING
relevance,en,PENDING
relevant to sb,en,PENDING
relevant to sth,en,PENDING
relevant to,en,PENDING
relevant,en,PENDING
reliability,en,PENDING
reliable,en,PENDING
reliance,en,PENDING
relief,en,PENDING
relieve,en,PENDING
relieved,en,PENDING
religio,en,PENDING
religion,en,PENDING
religious,en,PENDING
reluctant,en,PENDING
rely on sb,en,PENDING
rely on sth,en,PENDING
rely,en,PENDING
remai,en,PENDING
remain,en,PENDING
remainder,en,PENDING
remaining,en,PENDING
remains,en,PENDING
remark,en,PENDING
remarkable,en,PENDING
remarkably,en,PENDING
remedy,en,PENDING
remember,en,PENDING
remind,en,PENDING
reminder,en,PENDING
remote,en,PENDING
removal,en,PENDING
remove,en,PENDING
render,en,PENDING
renew,en,PENDING
renowned,en,PENDING
rent,en,PENDING
rental,en,PENDING
repair,en,PENDING
repeat,en,PENDING
replace,en,PENDING
replacement,en,PENDING
reply,en,PENDING
report on sth,en,PENDING
report,en,PENDING
reportedly,en,PENDING
reporter,en,PENDING
reporting,en,PENDING
represent,en,PENDING
representatio,en,PENDING
representation,en,PENDING
representative,en,PENDING
represents the core of the english language and,en,PENDING
reproduce,en,PENDING
reproduction,en,PENDING
republic,en,PENDING
reputatio,en,PENDING
reputation,en,PENDING
request,en,PENDING
require,en,PENDING
requirement,en,PENDING
rescue,en,PENDING
research o,en,PENDING
research on,en,PENDING
research,en,PENDING
researcher,en,PENDING
resemble,en,PENDING
reserve,en,PENDING
reside,en,PENDING
residence,en,PENDING
resident,en,PENDING
residential,en,PENDING
residue,en,PENDING
resig,en,PENDING
resign,en,PENDING
resignatio,en,PENDING
resignation,en,PENDING
resist,en,PENDING
resistance,en,PENDING
resistant,en,PENDING
resolutio,en,PENDING
resolution,en,PENDING
resolve,en,PENDING
resort,en,PENDING
resource,en,PENDING
respect for sb,en,PENDING
respect for sth,en,PENDING
respect,en,PENDING
respective,en,PENDING
respectively,en,PENDING
respond to sb,en,PENDING
respond to sth,en,PENDING
respond,en,PENDING
response,en,PENDING
responsibility,en,PENDING
responsible for,en,PENDING
responsible,en,PENDING
rest,en,PENDING
restaurant,en,PENDING
restoration,en,PENDING
restore,en,PENDING
restraint,en,PENDING
restrict,en,PENDING
restrictio,en,PENDING
restriction,en,PENDING
restrictive,en,PENDING
result i,en,PENDING
result in sth,en,PENDING
result in,en,PENDING
result,en,PENDING
results i,en,PENDING
results in,en,PENDING
resume,en,PENDING
retai,en,PENDING
retail,en,PENDING
retain,en,PENDING
retire,en,PENDING
retirement,en,PENDING
retreat,en,PENDING
retrieve,en,PENDING
retur,en,PENDING
return,en,PENDING
reveal,en,PENDING
revelation,en,PENDING
revenge,en,PENDING
revenue,en,PENDING
reverse,en,PENDING
review,en,PENDING
revision,en,PENDING
revival,en,PENDING
revive,en,PENDING
revolutio,en,PENDING
revolution,en,PENDING
revolutionary,en,PENDING
reward,en,PENDING
rhetoric,en,PENDING
rhythm,en,PENDING
rice,en,PENDING
rich,en,PENDING
rid,en,PENDING
ride,en,PENDING
ridiculous,en,PENDING
rifle,en,PENDING
right now,en,PENDING
right so,en,PENDING
right,en,PENDING
ring,en,PENDING
riot,en,PENDING
rip,en,PENDING
rise in sth,en,PENDING
rise,en,PENDING
risk,en,PENDING
risky,en,PENDING
ritual,en,PENDING
rival,en,PENDING
river,en,PENDING
road,en,PENDING
rob,en,PENDING
robbery,en,PENDING
robust,en,PENDING
rock,en,PENDING
rocket,en,PENDING
rod,en,PENDING
role model,en,PENDING
role,en,PENDING
roll,en,PENDING
romance,en,PENDING
roof,en,PENDING
room,en,PENDING
root,en,PENDING
rope,en,PENDING
rose,en,PENDING
rotate,en,PENDING
rotation,en,PENDING
rough,en,PENDING
roughly,en,PENDING
round,en,PENDING
route,en,PENDING
routine,en,PENDING
row,en,PENDING
royal,en,PENDING
ru,en,PENDING
rub,en,PENDING
rubber,en,PENDING
rubbish,en,PENDING
rude,en,PENDING
rui,en,PENDING
ruin,en,PENDING
rule,en,PENDING
ruling,en,PENDING
rumour,en,PENDING
run out of sth,en,PENDING
run out,en,PENDING
run,en,PENDING
rural,en,PENDING
rush,en,PENDING
s1 = one of the 1000 most frequent words in spoken english; w1 = one of the 1000 most frequent words in written english,en,PENDING
s2 = one of the 2000 most frequent words in spoken english; w2 = one of the 2000 most frequent words in written english,en,PENDING
s2 – one of the top 2000 words of spoke,en,PENDING
s3 = one of the 3000 most frequent words in spoken english; w3 = one of the 3000 most frequent words in written english,en,PENDING
sack,en,PENDING
sacred,en,PENDING
sacrifice,en,PENDING
sad,en,PENDING
safe,en,PENDING
safety,en,PENDING
sail,en,PENDING
saint,en,PENDING
sake,en,PENDING
salad,en,PENDING
salary,en,PENDING
sale,en,PENDING
salt,en,PENDING
same,en,PENDING
sample,en,PENDING
sampling,en,PENDING
sanction,en,PENDING
sand,en,PENDING
sandwich,en,PENDING
satellite,en,PENDING
satisfactio,en,PENDING
satisfaction,en,PENDING
satisfied,en,PENDING
satisfy,en,PENDING
sauce,en,PENDING
sausage,en,PENDING
save money,en,PENDING
save,en,PENDING
saving,en,PENDING
say,en,PENDING
scale,en,PENDING
scandal,en,PENDING
scare,en,PENDING
scared,en,PENDING
scattered,en,PENDING
scenario,en,PENDING
scene,en,PENDING
sceptical,en,PENDING
schedule,en,PENDING
scheme,en,PENDING
scholar,en,PENDING
scholarship,en,PENDING
school,en,PENDING
science fiction,en,PENDING
science,en,PENDING
scientific,en,PENDING
scientist,en,PENDING
scope,en,PENDING
score,en,PENDING
scratch,en,PENDING
scream,en,PENDING
scree,en,PENDING
screen,en,PENDING
screening,en,PENDING
screw,en,PENDING
script,en,PENDING
scrutiny,en,PENDING
sea,en,PENDING
seal,en,PENDING
search engine,en,PENDING
search for sb,en,PENDING
search for sth,en,PENDING
search,en,PENDING
seaso,en,PENDING
season,en,PENDING
seat,en,PENDING
second number,en,PENDING
second,en,PENDING
secondary school,en,PENDING
secondary,en,PENDING
secondly,en,PENDING
secret,en,PENDING
secretary,en,PENDING
sectio,en,PENDING
section,en,PENDING
sector,en,PENDING
secular,en,PENDING
secure,en,PENDING
security,en,PENDING
see also,en,PENDING
see clearly which words are frequent in writte,en,PENDING
see you around,en,PENDING
see you later,en,PENDING
see you soon,en,PENDING
see you,en,PENDING
see,en,PENDING
seed,en,PENDING
seek to do sth,en,PENDING
seek,en,PENDING
seeker,en,PENDING
seem,en,PENDING
seemingly,en,PENDING
seems to be,en,PENDING
segment,en,PENDING
seize,en,PENDING
seldom,en,PENDING
select,en,PENDING
selectio,en,PENDING
selection of the appropriate word or phrase i,en,PENDING
selection,en,PENDING
selective,en,PENDING
self,en,PENDING
sell,en,PENDING
seminar,en,PENDING
senator,en,PENDING
send,en,PENDING
senior,en,PENDING
sensation,en,PENDING
sense,en,PENDING
sensible,en,PENDING
sensitive,en,PENDING
sensitivity,en,PENDING
sensory,en,PENDING
sentence,en,PENDING
sentiment,en,PENDING
separate,en,PENDING
separately,en,PENDING
separation,en,PENDING
sequence,en,PENDING
serial,en,PENDING
series,en,PENDING
serious,en,PENDING
seriously,en,PENDING
servant,en,PENDING
serve,en,PENDING
service,en,PENDING
sessio,en,PENDING
session,en,PENDING
set out,en,PENDING
set sth up,en,PENDING
set to do sth,en,PENDING
set,en,PENDING
set-up,en,PENDING
setting,en,PENDING
settle,en,PENDING
settlement,en,PENDING
settler,en,PENDING
several,en,PENDING
severe,en,PENDING
severely,en,PENDING
sew,en,PENDING
sex,en,PENDING
sexual,en,PENDING
sexuality,en,PENDING
sexy,en,PENDING
shadow,en,PENDING
shake,en,PENDING
shall modal,en,PENDING
shall,en,PENDING
shame,en,PENDING
shape,en,PENDING
shaped,en,PENDING
share,en,PENDING
shareholder,en,PENDING
sharp,en,PENDING
sharply,en,PENDING
shatter,en,PENDING
shave,en,PENDING
she went into her room.,en,PENDING
she went off to get a drink.,en,PENDING
she,en,PENDING
shed,en,PENDING
sheep,en,PENDING
sheer,en,PENDING
sheet,en,PENDING
shelf,en,PENDING
shell,en,PENDING
shelter,en,PENDING
shift,en,PENDING
shine,en,PENDING
ship,en,PENDING
shipping,en,PENDING
shirt,en,PENDING
shock,en,PENDING
shocked,en,PENDING
shocking,en,PENDING
shoe,en,PENDING
shoot,en,PENDING
shop,en,PENDING
shopping,en,PENDING
shore,en,PENDING
short of sth,en,PENDING
short,en,PENDING
short-term,en,PENDING
shortage,en,PENDING
shortly,en,PENDING
shot,en,PENDING
should modal,en,PENDING
should to be taken into account,en,PENDING
should,en,PENDING
shoulder,en,PENDING
shout,en,PENDING
shove,en,PENDING
show that,en,PENDING
show,en,PENDING
shower,en,PENDING
shows students of english which words are the,en,PENDING
shows that these 3000 most frequent words,en,PENDING
shows that,en,PENDING
shrink,en,PENDING
shrug,en,PENDING
shut,en,PENDING
si,en,PENDING
sibling,en,PENDING
sick,en,PENDING
side,en,PENDING
sig,en,PENDING
sigh,en,PENDING
sight,en,PENDING
sign,en,PENDING
signal,en,PENDING
signature,en,PENDING
significance,en,PENDING
significant,en,PENDING
significantly,en,PENDING
silence,en,PENDING
silent,en,PENDING
silly,en,PENDING
silver,en,PENDING
similar to that of,en,PENDING
similar to,en,PENDING
similar,en,PENDING
similarity,en,PENDING
similarly,en,PENDING
simple,en,PENDING
simplify,en,PENDING
simply,en,PENDING
simulate,en,PENDING
simulation,en,PENDING
simultaneous,en,PENDING
simultaneously,en,PENDING
sin,en,PENDING
since,en,PENDING
sing,en,PENDING
singer,en,PENDING
single,en,PENDING
sink,en,PENDING
sir,en,PENDING
sister,en,PENDING
sit down,en,PENDING
sit,en,PENDING
site,en,PENDING
situated,en,PENDING
situatio,en,PENDING
situation,en,PENDING
size,en,PENDING
sketch,en,PENDING
ski,en,PENDING
skill,en,PENDING
skilled,en,PENDING
skin,en,PENDING
skip,en,PENDING
skirt,en,PENDING
skull,en,PENDING
sky,en,PENDING
slam,en,PENDING
slap,en,PENDING
slash,en,PENDING
slavery,en,PENDING
sleep,en,PENDING
slice,en,PENDING
slide,en,PENDING
slight,en,PENDING
slightly,en,PENDING
slim,en,PENDING
slip,en,PENDING
slogan,en,PENDING
slope,en,PENDING
slot,en,PENDING
slow down,en,PENDING
slow,en,PENDING
slowly,en,PENDING
small,en,PENDING
smart,en,PENDING
smash,en,PENDING
smell,en,PENDING
smile,en,PENDING
smoke,en,PENDING
smoking,en,PENDING
smooth,en,PENDING
snap,en,PENDING
snow,en,PENDING
so as to do sth,en,PENDING
so as to,en,PENDING
so far,en,PENDING
so for example,en,PENDING
so in other words,en,PENDING
so that,en,PENDING
so that...,en,PENDING
so that…,en,PENDING
so we have,en,PENDING
so you can see,en,PENDING
so you get,en,PENDING
so,en,PENDING
so-called,en,PENDING
soak,en,PENDING
soap,en,PENDING
soar,en,PENDING
social,en,PENDING
socialist,en,PENDING
socially,en,PENDING
societal,en,PENDING
society,en,PENDING
sock,en,PENDING
soft,en,PENDING
software,en,PENDING
soil,en,PENDING
soldier,en,PENDING
sole,en,PENDING
solely,en,PENDING
solicitor,en,PENDING
solid,en,PENDING
solidarity,en,PENDING
solo,en,PENDING
solutio,en,PENDING
solution to sth,en,PENDING
solution,en,PENDING
solve,en,PENDING
some kind of,en,PENDING
some kind of...,en,PENDING
some kind of…,en,PENDING
some sort of,en,PENDING
some,en,PENDING
somebody,en,PENDING
somehow,en,PENDING
someone else,en,PENDING
someone,en,PENDING
something else,en,PENDING
something like,en,PENDING
something like...,en,PENDING
something like…,en,PENDING
something to do with,en,PENDING
something,en,PENDING
sometime,en,PENDING
sometimes,en,PENDING
somewhat,en,PENDING
somewhere,en,PENDING
son,en,PENDING
song,en,PENDING
soo,en,PENDING
soon,en,PENDING
sophisticated,en,PENDING
sore,en,PENDING
sorry,en,PENDING
sort of sth,en,PENDING
sort sb out,en,PENDING
sort sth out,en,PENDING
sort yourself out,en,PENDING
sort,en,PENDING
soul,en,PENDING
sound like sb,en,PENDING
sound like sth,en,PENDING
sound,en,PENDING
soup,en,PENDING
source,en,PENDING
south,en,PENDING
souther,en,PENDING
southern,en,PENDING
sovereignty,en,PENDING
space,en,PENDING
spam,en,PENDING
span,en,PENDING
spare,en,PENDING
spark,en,PENDING
spatial,en,PENDING
speak to sb,en,PENDING
speak,en,PENDING
speaker,en,PENDING
special symbols:,en,PENDING
special,en,PENDING
specialist,en,PENDING
specialize,en,PENDING
specialized,en,PENDING
species,en,PENDING
specific,en,PENDING
specifically,en,PENDING
specification,en,PENDING
specify,en,PENDING
specimen,en,PENDING
spectacle,en,PENDING
spectacular,en,PENDING
spectator,en,PENDING
spectrum,en,PENDING
speculate,en,PENDING
speculation,en,PENDING
speech and writing.,en,PENDING
speech,en,PENDING
speed,en,PENDING
spell,en,PENDING
spelling,en,PENDING
spend time doing sth,en,PENDING
spend time with sb,en,PENDING
spend time,en,PENDING
spend,en,PENDING
sphere,en,PENDING
spi,en,PENDING
spill,en,PENDING
spin,en,PENDING
spine,en,PENDING
spirit,en,PENDING
spiritual,en,PENDING
spite,en,PENDING
split,en,PENDING
spoil,en,PENDING
spokesma,en,PENDING
spokesman,en,PENDING
spokesperson,en,PENDING
spokeswoman,en,PENDING
sponsorship,en,PENDING
spontaneous speech and some informal writing.’,en,PENDING
spoo,en,PENDING
spoon,en,PENDING
sport,en,PENDING
sporting,en,PENDING
spot,en,PENDING
spotlight,en,PENDING
spouse,en,PENDING
spray,en,PENDING
spread,en,PENDING
spring,en,PENDING
spy,en,PENDING
squad,en,PENDING
square,en,PENDING
squeeze,en,PENDING
stab,en,PENDING
stability,en,PENDING
stabilize,en,PENDING
stable,en,PENDING
staff,en,PENDING
stage,en,PENDING
stair,en,PENDING
stake,en,PENDING
stall,en,PENDING
stamp,en,PENDING
stance,en,PENDING
stand up,en,PENDING
stand,en,PENDING
standard,en,PENDING
standing,en,PENDING
star,en,PENDING
stare,en,PENDING
stark,en,PENDING
start with sb,en,PENDING
start with sth,en,PENDING
start,en,PENDING
starve,en,PENDING
state,en,PENDING
statement,en,PENDING
statio,en,PENDING
station,en,PENDING
statistic,en,PENDING
statistical,en,PENDING
statistically,en,PENDING
status,en,PENDING
stay in a hotel,en,PENDING
stay in bed,en,PENDING
stay in,en,PENDING
stay,en,PENDING
steadily,en,PENDING
steady,en,PENDING
steak,en,PENDING
steal,en,PENDING
steam,en,PENDING
steel,en,PENDING
steep,en,PENDING
steer,en,PENDING
stem,en,PENDING
step,en,PENDING
stereotype,en,PENDING
sth,en,PENDING
stick to sth,en,PENDING
stick,en,PENDING
stiff,en,PENDING
still,en,PENDING
stimulate,en,PENDING
stimulation,en,PENDING
stimulus,en,PENDING
stir,en,PENDING
stock,en,PENDING
stomach,en,PENDING
stone,en,PENDING
stop,en,PENDING
storage,en,PENDING
store,en,PENDING
storm,en,PENDING
story,en,PENDING
strai,en,PENDING
straight,en,PENDING
straightforward,en,PENDING
strain,en,PENDING
strand,en,PENDING
strange,en,PENDING
stranger,en,PENDING
strategic,en,PENDING
strategy,en,PENDING
straw,en,PENDING
strawberry,en,PENDING
stream,en,PENDING
street,en,PENDING
strength,en,PENDING
strengthe,en,PENDING
strengthen,en,PENDING
stress,en,PENDING
stretch,en,PENDING
strict,en,PENDING
strictly,en,PENDING
strike,en,PENDING
striking,en,PENDING
string,en,PENDING
strip,en,PENDING
strive,en,PENDING
stroke,en,PENDING
strong,en,PENDING
strongly,en,PENDING
structural,en,PENDING
structure,en,PENDING
struggle,en,PENDING
student,en,PENDING
students develop good comprehension and,en,PENDING
studio,en,PENDING
study,en,PENDING
stuff,en,PENDING
stumble,en,PENDING
stun,en,PENDING
stunning,en,PENDING
stupid,en,PENDING
style,en,PENDING
su,en,PENDING
subject to sth,en,PENDING
subject to,en,PENDING
subject,en,PENDING
subjective,en,PENDING
submission,en,PENDING
submit,en,PENDING
subscriber,en,PENDING
subscription,en,PENDING
subsequent,en,PENDING
subsequently,en,PENDING
subsidy,en,PENDING
substance,en,PENDING
substantial,en,PENDING
substantially,en,PENDING
substantive,en,PENDING
substitute,en,PENDING
substitution,en,PENDING
subtle,en,PENDING
suburb,en,PENDING
suburban,en,PENDING
succeed in doing sth,en,PENDING
succeed,en,PENDING
success,en,PENDING
successful,en,PENDING
successfully,en,PENDING
succession,en,PENDING
successive,en,PENDING
successor,en,PENDING
such a good idea,en,PENDING
such a,en,PENDING
such an...,en,PENDING
such an…,en,PENDING
such as,en,PENDING
such that,en,PENDING
such,en,PENDING
suck,en,PENDING
sudde,en,PENDING
sudden,en,PENDING
suddenly,en,PENDING
sue,en,PENDING
suffer from sth,en,PENDING
suffer,en,PENDING
suffering,en,PENDING
sufficient,en,PENDING
sufficiently,en,PENDING
sugar,en,PENDING
suggest,en,PENDING
suggestio,en,PENDING
suggestion,en,PENDING
suicide,en,PENDING
suit,en,PENDING
suitable,en,PENDING
suite,en,PENDING
sum sth up,en,PENDING
sum up,en,PENDING
sum,en,PENDING
summarize,en,PENDING
summary,en,PENDING
summer,en,PENDING
summit,en,PENDING
sun,en,PENDING
super,en,PENDING
superb,en,PENDING
superior,en,PENDING
supermarket,en,PENDING
supervise,en,PENDING
supervision,en,PENDING
supervisor,en,PENDING
supper,en,PENDING
supplement,en,PENDING
supply,en,PENDING
support for,en,PENDING
support,en,PENDING
supporter,en,PENDING
supportive,en,PENDING
suppose,en,PENDING
supposedly,en,PENDING
suppress,en,PENDING
supreme,en,PENDING
sure to do sth,en,PENDING
sure,en,PENDING
surely,en,PENDING
surface,en,PENDING
surge,en,PENDING
surgeon,en,PENDING
surgery,en,PENDING
surgical,en,PENDING
surplus,en,PENDING
surprise,en,PENDING
surprised,en,PENDING
surprising,en,PENDING
surprisingly,en,PENDING
surrender,en,PENDING
surround,en,PENDING
surveillance,en,PENDING
survey,en,PENDING
survival,en,PENDING
survive,en,PENDING
survivor,en,PENDING
suspect,en,PENDING
suspend,en,PENDING
suspension,en,PENDING
suspicio,en,PENDING
suspicion,en,PENDING
suspicious,en,PENDING
sustai,en,PENDING
sustain,en,PENDING
sustainable,en,PENDING
swallow,en,PENDING
swap,en,PENDING
swear,en,PENDING
sweep,en,PENDING
sweet,en,PENDING
swim,en,PENDING
swimming pool,en,PENDING
swimming,en,PENDING
swing,en,PENDING
switch,en,PENDING
sword,en,PENDING
symbol,en,PENDING
symbolic,en,PENDING
sympathetic,en,PENDING
sympathy,en,PENDING
syndrome,en,PENDING
